bill,body,committee,proceeding,sched_date,sched_time,venue,tier,bills_in_slot,match,video_id,video_title,stream_start,predicted_offset,watch_url,candidates,observed_start,observed_end,notes
HB504,H,Criminal Justice and Public Safety,executive session,2023-03-20,13:00,LOB 210-211,C-shared-slot,2,no video found,,,,,,,,,
HB519,H,Executive Departments and Administration,executive session,2023-03-20,13:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB534,H,"Resources, Recreation and Development",executive session,2023-03-20,13:00,LOB 210-211,C-shared-slot,3,no video found,,,,,,,,,
HB576,H,"Science, Technology and Energy",executive session,2023-03-20,13:00,LOB 210-211,C-shared-slot,2,no video found,,,,,,,,,
HB74,H,"Labor, Industrial and Rehabilitative Services",executive session,2023-03-20,13:00,LOB 210-211,A-unique-slot,1,no video found,,,,,,,,,
HB167,S,Commerce,hearing,2023-03-21,09:00,SH 100,A-unique-slot,1,single video,tS-U7uk1Xz0,Senate Commerce (03/21/23),09:02:12,-0:02:12,https://www.youtube.com/watch?v=tS-U7uk1Xz0&t=0s,,,,
HB365,S,Education,hearing,2023-03-21,09:00,LOB 101,A-unique-slot,1,single video,FG1MEo64vPI,Senate Education (03/21/23),09:00:37,-0:00:37,https://www.youtube.com/watch?v=FG1MEo64vPI&t=0s,,,,
HB79,S,Energy and Natural Resources,hearing,2023-03-21,09:00,SH 103,A-unique-slot,1,single video,2fnFbiXmCaY,Senate Energy and Natural Resources (03/21/23),08:57:12,0:02:48,https://www.youtube.com/watch?v=2fnFbiXmCaY&t=0s,,,,
HB152,S,Energy and Natural Resources,hearing,2023-03-21,09:15,SH 103,A-unique-slot,1,single video,2fnFbiXmCaY,Senate Energy and Natural Resources (03/21/23),08:57:12,0:17:48,https://www.youtube.com/watch?v=2fnFbiXmCaY&t=768s,,,,
HB466,S,Education,hearing,2023-03-21,09:15,LOB 101,A-unique-slot,1,single video,FG1MEo64vPI,Senate Education (03/21/23),09:00:37,0:14:23,https://www.youtube.com/watch?v=FG1MEo64vPI&t=563s,,,,
HB467,S,Commerce,hearing,2023-03-21,09:15,SH 100,A-unique-slot,1,single video,tS-U7uk1Xz0,Senate Commerce (03/21/23),09:02:12,0:12:48,https://www.youtube.com/watch?v=tS-U7uk1Xz0&t=468s,,,,
HB235,S,Commerce,hearing,2023-03-21,09:30,SH 100,A-unique-slot,1,single video,tS-U7uk1Xz0,Senate Commerce (03/21/23),09:02:12,0:27:48,https://www.youtube.com/watch?v=tS-U7uk1Xz0&t=1368s,,,,
HB252,S,Energy and Natural Resources,hearing,2023-03-21,09:30,SH 103,A-unique-slot,1,single video,2fnFbiXmCaY,Senate Energy and Natural Resources (03/21/23),08:57:12,0:32:48,https://www.youtube.com/watch?v=2fnFbiXmCaY&t=1668s,,,,
HB654,S,Education,hearing,2023-03-21,09:30,LOB 101,A-unique-slot,1,single video,FG1MEo64vPI,Senate Education (03/21/23),09:00:37,0:29:23,https://www.youtube.com/watch?v=FG1MEo64vPI&t=1463s,,,,
HB75,S,Election Law and Municipal Affairs,hearing,2023-03-21,09:30,LOB 103,A-unique-slot,1,single video,XQLaQ9CXx2I,Senate Election Law and Municipal Affairs (03/21/23),08:57:51,0:32:09,https://www.youtube.com/watch?v=XQLaQ9CXx2I&t=1629s,,,,
HB83,S,Election Law and Municipal Affairs,hearing,2023-03-21,09:35,LOB 103,A-unique-slot,1,single video,XQLaQ9CXx2I,Senate Election Law and Municipal Affairs (03/21/23),08:57:51,0:37:09,https://www.youtube.com/watch?v=XQLaQ9CXx2I&t=1929s,,,,
HB87,S,Election Law and Municipal Affairs,hearing,2023-03-21,09:40,LOB 103,A-unique-slot,1,single video,XQLaQ9CXx2I,Senate Election Law and Municipal Affairs (03/21/23),08:57:51,0:42:09,https://www.youtube.com/watch?v=XQLaQ9CXx2I&t=2229s,,,,
HB35,S,Education,hearing,2023-03-21,09:45,LOB 101,A-unique-slot,1,single video,FG1MEo64vPI,Senate Education (03/21/23),09:00:37,0:44:23,https://www.youtube.com/watch?v=FG1MEo64vPI&t=2363s,,,,
HB477,S,Commerce,hearing,2023-03-21,09:45,SH 100,A-unique-slot,1,single video,tS-U7uk1Xz0,Senate Commerce (03/21/23),09:02:12,0:42:48,https://www.youtube.com/watch?v=tS-U7uk1Xz0&t=2268s,,,,
HB72,S,Election Law and Municipal Affairs,hearing,2023-03-21,09:45,LOB 103,A-unique-slot,1,single video,XQLaQ9CXx2I,Senate Election Law and Municipal Affairs (03/21/23),08:57:51,0:47:09,https://www.youtube.com/watch?v=XQLaQ9CXx2I&t=2529s,,,,
HB117,S,Commerce,hearing,2023-03-21,10:00,SH 100,A-unique-slot,1,single video,tS-U7uk1Xz0,Senate Commerce (03/21/23),09:02:12,0:57:48,https://www.youtube.com/watch?v=tS-U7uk1Xz0&t=3168s,,,,
HB501,S,Education,hearing,2023-03-21,10:00,LOB 101,A-unique-slot,1,single video,FG1MEo64vPI,Senate Education (03/21/23),09:00:37,0:59:23,https://www.youtube.com/watch?v=FG1MEo64vPI&t=3263s,,,,
HB639,H,Commerce and Consumer Affairs,full committee work session,2023-03-21,10:00,LOB 202-204,A-unique-slot,1,no video found,,,,,,,,,
CACR6,S,Judiciary,hearing,2023-03-21,13:00,SH 100,A-unique-slot,1,single video,swkcLz6lRbU,Senate Judiciary (03/21/23),13:01:26,-0:01:26,https://www.youtube.com/watch?v=swkcLz6lRbU&t=0s,,,,
HB85,S,Judiciary,hearing,2023-03-21,13:15,SH 100,A-unique-slot,1,single video,swkcLz6lRbU,Senate Judiciary (03/21/23),13:01:26,0:13:34,https://www.youtube.com/watch?v=swkcLz6lRbU&t=514s,,,,
HB124,S,Judiciary,hearing,2023-03-21,13:30,SH 100,A-unique-slot,1,single video,swkcLz6lRbU,Senate Judiciary (03/21/23),13:01:26,0:28:34,https://www.youtube.com/watch?v=swkcLz6lRbU&t=1414s,,,,
HB151,S,Judiciary,hearing,2023-03-21,13:45,SH 100,A-unique-slot,1,single video,swkcLz6lRbU,Senate Judiciary (03/21/23),13:01:26,0:43:34,https://www.youtube.com/watch?v=swkcLz6lRbU&t=2314s,,,,
HB162,S,Judiciary,hearing,2023-03-21,14:00,SH 100,A-unique-slot,1,single video,swkcLz6lRbU,Senate Judiciary (03/21/23),13:01:26,0:58:34,https://www.youtube.com/watch?v=swkcLz6lRbU&t=3214s,,,,
HB240,S,Judiciary,hearing,2023-03-21,14:15,SH 100,A-unique-slot,1,single video,swkcLz6lRbU,Senate Judiciary (03/21/23),13:01:26,1:13:34,https://www.youtube.com/watch?v=swkcLz6lRbU&t=4114s,,,,
HB66,S,Health and Human Services,hearing,2023-03-22,09:00,LOB 101,A-unique-slot,1,single video,wfGmn3jBu3M,Senate Health and Human Services (03/22/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=wfGmn3jBu3M&t=0s,,,,
HB188,S,Health and Human Services,hearing,2023-03-22,09:15,LOB 101,A-unique-slot,1,single video,wfGmn3jBu3M,Senate Health and Human Services (03/22/23),08:58:22,0:16:38,https://www.youtube.com/watch?v=wfGmn3jBu3M&t=698s,,,,
HB223,S,Health and Human Services,hearing,2023-03-22,09:30,LOB 101,A-unique-slot,1,single video,wfGmn3jBu3M,Senate Health and Human Services (03/22/23),08:58:22,0:31:38,https://www.youtube.com/watch?v=wfGmn3jBu3M&t=1598s,,,,
HB500,S,Health and Human Services,hearing,2023-03-22,09:45,LOB 101,A-unique-slot,1,single video,wfGmn3jBu3M,Senate Health and Human Services (03/22/23),08:58:22,0:46:38,https://www.youtube.com/watch?v=wfGmn3jBu3M&t=2498s,,,,
HB282,H,"Health, Human Services and Elderly Affairs",work session,2023-03-24,10:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB565,H,"Health, Human Services and Elderly Affairs",work session,2023-03-24,10:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB614,H,"Health, Human Services and Elderly Affairs",work session,2023-03-24,10:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB91,H,"Health, Human Services and Elderly Affairs",work session,2023-03-24,10:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB1,H,Finance,executive session,2023-03-27,10:00,LOB 210-211,C-shared-slot,2,single video,3LXufnjZjZA,House Finance (03/27/23),09:58:02,0:01:58,https://www.youtube.com/watch?v=3LXufnjZjZA&t=0s,,,,
HB2,H,Finance,executive session,2023-03-27,10:00,LOB 210-211,C-shared-slot,2,single video,3LXufnjZjZA,House Finance (03/27/23),09:58:02,0:01:58,https://www.youtube.com/watch?v=3LXufnjZjZA&t=0s,,,,
HB639,H,Commerce and Consumer Affairs,executive session,2023-03-27,11:00,LOB 202-204,A-unique-slot,1,no video found,,,,,,,,,
HB1,H,Finance,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,2,single video,lXP6sTGwRJw,House Finance (03/28/23),09:32:36,-0:32:36,https://www.youtube.com/watch?v=lXP6sTGwRJw&t=0s,,,,
HB2,H,Finance,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,2,single video,lXP6sTGwRJw,House Finance (03/28/23),09:32:36,-0:32:36,https://www.youtube.com/watch?v=lXP6sTGwRJw&t=0s,,,,
HB233,S,Energy and Natural Resources,hearing,2023-03-28,09:00,SH 103,A-unique-slot,1,single video,JDSZqbWkH08,Senate Energy and Natural Resources (03/28/23),08:58:27,0:01:33,https://www.youtube.com/watch?v=JDSZqbWkH08&t=0s,,,,
HB250,H,Executive Departments and Administration,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB269,H,State-Federal Relations and Veterans Affairs,executive session,2023-03-28,09:00,LOB 210-211,A-unique-slot,1,no video found,,,,,,,,,
HB282,H,"Health, Human Services and Elderly Affairs",executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB364,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB419,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB420,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB430,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB436,H,Executive Departments and Administration,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB492,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB521,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB529,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB540,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB542,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB560,H,Criminal Justice and Public Safety,executive session,2023-03-28,09:00,LOB 210-211,A-unique-slot,1,no video found,,,,,,,,,
HB565,H,"Health, Human Services and Elderly Affairs",executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB571,H,Executive Departments and Administration,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB601,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB614,H,"Health, Human Services and Elderly Affairs",executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB620,H,Executive Departments and Administration,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB626,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB638,H,Education,executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,12,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB71,S,Education,hearing,2023-03-28,09:00,LOB 101,A-unique-slot,1,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=0s,,,,
HB91,H,"Health, Human Services and Elderly Affairs",executive session,2023-03-28,09:00,LOB 210-211,C-shared-slot,4,no video found,,,,,,,,,
HB170,S,Education,hearing,2023-03-28,09:15,LOB 101,A-unique-slot,1,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:16:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=698s,,,,
HB247,S,Energy and Natural Resources,hearing,2023-03-28,09:15,SH 103,A-unique-slot,1,single video,JDSZqbWkH08,Senate Energy and Natural Resources (03/28/23),08:58:27,0:16:33,https://www.youtube.com/watch?v=JDSZqbWkH08&t=693s,,,,
HB231,S,Energy and Natural Resources,hearing,2023-03-28,09:30,SH 103,A-unique-slot,1,single video,JDSZqbWkH08,Senate Energy and Natural Resources (03/28/23),08:58:27,0:31:33,https://www.youtube.com/watch?v=JDSZqbWkH08&t=1593s,,,,
HB36,S,Election Law and Municipal Affairs,hearing,2023-03-28,09:30,LOB 103,A-unique-slot,1,single video,fa7OHHHJrwg,Senate Election Law and Municipal Affairs (03/28/23),09:28:22,0:01:38,https://www.youtube.com/watch?v=fa7OHHHJrwg&t=0s,,,,
HB377,S,Education,hearing,2023-03-28,09:30,LOB 101,A-unique-slot,1,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:31:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=1598s,,,,
SB206,H,Children and Family Law,public hearing,2023-03-28,09:30,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,0:02:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=0s,,,,
SB206,H,Children and Family Law,executive session,2023-03-28,09:30,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,0:02:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=0s,,,,
HB286,S,Election Law and Municipal Affairs,hearing,2023-03-28,09:35,LOB 103,A-unique-slot,1,single video,fa7OHHHJrwg,Senate Election Law and Municipal Affairs (03/28/23),09:28:22,0:06:38,https://www.youtube.com/watch?v=fa7OHHHJrwg&t=98s,,,,
HB119,S,Energy and Natural Resources,hearing,2023-03-28,09:45,SH 103,A-unique-slot,1,single video,JDSZqbWkH08,Senate Energy and Natural Resources (03/28/23),08:58:27,0:46:33,https://www.youtube.com/watch?v=JDSZqbWkH08&t=2493s,,,,
HB296,S,Election Law and Municipal Affairs,hearing,2023-03-28,09:45,LOB 103,A-unique-slot,1,single video,fa7OHHHJrwg,Senate Election Law and Municipal Affairs (03/28/23),09:28:22,0:16:38,https://www.youtube.com/watch?v=fa7OHHHJrwg&t=698s,,,,
HB435,S,Education,hearing,2023-03-28,09:45,LOB 101,A-unique-slot,1,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,0:46:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=2498s,,,,
HB335,S,Election Law and Municipal Affairs,hearing,2023-03-28,10:00,LOB 103,A-unique-slot,1,single video,fa7OHHHJrwg,Senate Election Law and Municipal Affairs (03/28/23),09:28:22,0:31:38,https://www.youtube.com/watch?v=fa7OHHHJrwg&t=1598s,,,,
HB536,S,Education,hearing,2023-03-28,10:00,LOB 101,A-unique-slot,1,single video,s_5uQ9vjHHo,Senate Education (03/28/23),08:58:22,1:01:38,https://www.youtube.com/watch?v=s_5uQ9vjHHo&t=3398s,,,,
HB336,S,Election Law and Municipal Affairs,hearing,2023-03-28,10:15,LOB 103,A-unique-slot,1,single video,fa7OHHHJrwg,Senate Election Law and Municipal Affairs (03/28/23),09:28:22,0:46:38,https://www.youtube.com/watch?v=fa7OHHHJrwg&t=2498s,,,,
SB179,H,Children and Family Law,public hearing,2023-03-28,10:15,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,0:47:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=2573s,,,,
SB179,H,Children and Family Law,executive session,2023-03-28,10:15,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,0:47:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=2573s,,,,
SB43,H,Children and Family Law,public hearing,2023-03-28,11:00,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,1:32:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=5273s,,,,
SB43,H,Children and Family Law,executive session,2023-03-28,11:00,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,1:32:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=5273s,,,,
HB20,S,Transportation,hearing,2023-03-28,13:00,LOB 101,A-unique-slot,1,no video found,,,,,,,,,
HB31,S,Judiciary,hearing,2023-03-28,13:00,SH 100,A-unique-slot,1,single video,33Pga7HLuqQ,Senate Judiciary (03/28/23),13:00:38,-0:00:38,https://www.youtube.com/watch?v=33Pga7HLuqQ&t=0s,,,,
SB172,H,Children and Family Law,public hearing,2023-03-28,13:00,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,3:32:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=12473s,,,,
SB172,H,Children and Family Law,executive session,2023-03-28,13:00,LOB 206-208,A-unique-slot,1,single video,htnBtCnxCV8,House Children and Family Law (03/28/23),09:27:07,3:32:53,https://www.youtube.com/watch?v=htnBtCnxCV8&t=12473s,,,,
HB52,S,Transportation,hearing,2023-03-28,13:10,LOB 101,A-unique-slot,1,no video found,,,,,,,,,
HB97,S,Judiciary,hearing,2023-03-28,13:15,SH 100,A-unique-slot,1,single video,33Pga7HLuqQ,Senate Judiciary (03/28/23),13:00:38,0:14:22,https://www.youtube.com/watch?v=33Pga7HLuqQ&t=562s,,,,
HB111,S,Transportation,hearing,2023-03-28,13:20,LOB 101,A-unique-slot,1,no video found,,,,,,,,,
HB153,S,Transportation,hearing,2023-03-28,13:30,LOB 101,A-unique-slot,1,no video found,,,,,,,,,
HB201,S,Judiciary,hearing,2023-03-28,13:30,SH 100,A-unique-slot,1,single video,33Pga7HLuqQ,Senate Judiciary (03/28/23),13:00:38,0:29:22,https://www.youtube.com/watch?v=33Pga7HLuqQ&t=1462s,,,,
HB163,S,Transportation,hearing,2023-03-28,13:40,LOB 101,A-unique-slot,1,no video found,,,,,,,,,
HB307,S,Judiciary,hearing,2023-03-28,13:45,SH 100,A-unique-slot,1,single video,33Pga7HLuqQ,Senate Judiciary (03/28/23),13:00:38,0:44:22,https://www.youtube.com/watch?v=33Pga7HLuqQ&t=2362s,,,,
HB321,S,Judiciary,hearing,2023-03-28,14:00,SH 100,A-unique-slot,1,single video,33Pga7HLuqQ,Senate Judiciary (03/28/23),13:00:38,0:59:22,https://www.youtube.com/watch?v=33Pga7HLuqQ&t=3262s,,,,
